Time Step,Ratio
56.05,0.520174983
56.06,0.520174978
56.07,0.520174974
56.08,0.520174969
56.09,0.520174964
56.1,0.520174959
56.11,0.520174955
56.12,0.52017495
56.13,0.520174945
56.14,0.52017494
56.15,0.520174936
56.16,0.520174931
56.17,0.520174926
56.18,0.520174922
56.19,0.520174917
56.2,0.520174912
56.21,0.520174908
56.22,0.520174903
56.23,0.520174899
56.24,0.520174894
56.25,0.520174889
56.26,0.520174885
56.27,0.52017488
56.28,0.520174876
56.29,0.520174871
56.3,0.520174867
56.31,0.520174862
56.32,0.520174857
56.33,0.520174853
56.34,0.520174848
56.35,0.520174844
56.36,0.520174839
56.37,0.520174835
56.38,0.520174831
56.39,0.520174826
56.4,0.520174822
56.41,0.520174817
56.42,0.520174813
56.43,0.520174808
56.44,0.520174804
56.45,0.5201748
56.46,0.520174795
56.47,0.520174791
56.48,0.520174786
56.49,0.520174782
56.5,0.520174778
56.51,0.520174773
56.52,0.520174769
56.53,0.520174765
56.54,0.52017476
56.55,0.520174756
56.56,0.520174752
56.57,0.520174748
56.58,0.520174743
56.59,0.520174739
56.6,0.520174735
56.61,0.52017473
56.62,0.520174726
56.63,0.520174722
56.64,0.520174718
56.65,0.520174714
56.66,0.520174709
56.67,0.520174705
56.68,0.520174701
56.69,0.520174697
56.7,0.520174693
56.71,0.520174688
56.72,0.520174684
56.73,0.52017468
56.74,0.520174676
56.75,0.520174672
56.76,0.520174668
56.77,0.520174664
56.78,0.52017466
56.79,0.520174656
56.8,0.520174651
56.81,0.520174647
56.82,0.520174643
56.83,0.520174639
56.84,0.520174635
56.85,0.520174631
56.86,0.520174627
56.87,0.520174623
56.88,0.520174619
56.89,0.520174615
56.9,0.520174611
56.91,0.520174607
56.92,0.520174603
56.93,0.520174599
56.94,0.520174595
56.95,0.520174591
56.96,0.520174587
56.97,0.520174583
56.98,0.52017458
56.99,0.520174576
57,0.520174572
57.01,0.520174568
57.02,0.520174564
57.03,0.52017456
57.04,0.520174556
57.05,0.520174552
57.06,0.520174548
57.07,0.520174545
57.08,0.520174541
57.09,0.520174537
57.1,0.520174533
57.11,0.520174529
57.12,0.520174525
57.13,0.520174522
57.14,0.520174518
57.15,0.520174514
57.16,0.52017451
57.17,0.520174507
57.18,0.520174503
57.19,0.520174499
57.2,0.520174495
57.21,0.520174492
57.22,0.520174488
57.23,0.520174484
57.24,0.52017448
57.25,0.520174477
57.26,0.520174473
57.27,0.520174469
57.28,0.520174466
57.29,0.520174462
57.3,0.520174458
57.31,0.520174455
57.32,0.520174451
57.33,0.520174447
57.34,0.520174444
57.35,0.52017444
57.36,0.520174437
57.37,0.520174433
57.38,0.520174429
57.39,0.520174426
57.4,0.520174422
57.41,0.520174419
57.42,0.520174415
57.43,0.520174411
57.44,0.520174408
57.45,0.520174404
57.46,0.520174401
57.47,0.520174397
57.48,0.520174394
57.49,0.52017439
57.5,0.520174387
57.51,0.520174383
57.52,0.52017438
57.53,0.520174376
57.54,0.520174373
57.55,0.520174369
57.56,0.520174366
57.57,0.520174362
57.58,0.520174359
57.59,0.520174356
57.6,0.520174352
57.61,0.520174349
57.62,0.520174345
57.63,0.520174342
57.64,0.520174338
57.65,0.520174335
57.66,0.520174332
57.67,0.520174328
57.68,0.520174325
57.69,0.520174322
57.7,0.520174318
57.71,0.520174315
57.72,0.520174312
57.73,0.520174308
57.74,0.520174305
57.75,0.520174302
57.76,0.520174298
57.77,0.520174295
57.78,0.520174292
57.79,0.520174288
57.8,0.520174285
57.81,0.520174282
57.82,0.520174278
57.83,0.520174275
57.84,0.520174272
57.85,0.520174269
57.86,0.520174265
57.87,0.520174262
57.88,0.520174259
57.89,0.520174256
57.9,0.520174253
57.91,0.520174249
57.92,0.520174246
57.93,0.520174243
57.94,0.52017424
57.95,0.520174237
57.96,0.520174233
57.97,0.52017423
57.98,0.520174227
57.99,0.520174224
58,0.520174221
58.01,0.520174218
58.02,0.520174214
58.03,0.520174211
58.04,0.520174208
58.05,0.520174205
58.06,0.520174202
58.07,0.520174199
58.08,0.520174196
58.09,0.520174193
58.1,0.52017419
58.11,0.520174187
58.12,0.520174183
58.13,0.52017418
58.14,0.520174177
58.15,0.520174174
58.16,0.520174171
58.17,0.520174168
58.18,0.520174165
58.19,0.520174162
58.2,0.520174159
58.21,0.520174156
58.22,0.520174153
58.23,0.52017415
58.24,0.520174147
58.25,0.520174144
58.26,0.520174141
58.27,0.520174138
58.28,0.520174135
58.29,0.520174132
58.3,0.520174129
58.31,0.520174126
58.32,0.520174124
58.33,0.520174121
58.34,0.520174118
58.35,0.520174115
58.36,0.520174112
58.37,0.520174109
58.38,0.520174106
58.39,0.520174103
58.4,0.5201741
58.41,0.520174097
58.42,0.520174094
58.43,0.520174092
58.44,0.520174089
58.45,0.520174086
58.46,0.520174083
58.47,0.52017408
58.48,0.520174077
58.49,0.520174075
58.5,0.520174072
58.51,0.520174069
58.52,0.520174066
58.53,0.520174063
58.54,0.52017406
58.55,0.520174058
58.56,0.520174055
58.57,0.520174052
58.58,0.520174049
58.59,0.520174047
58.6,0.520174044
58.61,0.520174041
58.62,0.520174038
58.63,0.520174036
58.64,0.520174033
58.65,0.52017403
58.66,0.520174027
58.67,0.520174025
58.68,0.520174022
58.69,0.520174019
58.7,0.520174016
58.71,0.520174014
58.72,0.520174011
58.73,0.520174008
58.74,0.520174006
58.75,0.520174003
58.76,0.520174
58.77,0.520173998
58.78,0.520173995
58.79,0.520173992
58.8,0.52017399
58.81,0.520173987
58.82,0.520173984
58.83,0.520173982
58.84,0.520173979
58.85,0.520173977
58.86,0.520173974
58.87,0.520173971
58.88,0.520173969
58.89,0.520173966
58.9,0.520173964
58.91,0.520173961
58.92,0.520173958
58.93,0.520173956
58.94,0.520173953
58.95,0.520173951
58.96,0.520173948
58.97,0.520173946
58.98,0.520173943
58.99,0.52017394
59,0.520173938
59.01,0.520173935
59.02,0.520173933
59.03,0.52017393
59.04,0.520173928
59.05,0.520173925
59.06,0.520173923
59.07,0.52017392
59.08,0.520173918
59.09,0.520173915
59.1,0.520173913
59.11,0.52017391
59.12,0.520173908
59.13,0.520173905
59.14,0.520173903
59.15,0.520173901
59.16,0.520173898
59.17,0.520173896
59.18,0.520173893
59.19,0.520173891
59.2,0.520173888
59.21,0.520173886
59.22,0.520173883
59.23,0.520173881
59.24,0.520173879
59.25,0.520173876
59.26,0.520173874
59.27,0.520173871
59.28,0.520173869
59.29,0.520173867
59.3,0.520173864
59.31,0.520173862
59.32,0.52017386
59.33,0.520173857
59.34,0.520173855
59.35,0.520173852
59.36,0.52017385
59.37,0.520173848
59.38,0.520173845
59.39,0.520173843
59.4,0.520173841
59.41,0.520173838
59.42,0.520173836
59.43,0.520173834
59.44,0.520173832
59.45,0.520173829
59.46,0.520173827
59.47,0.520173825
59.48,0.520173822
59.49,0.52017382
59.5,0.520173818
59.51,0.520173816
59.52,0.520173813
59.53,0.520173811
59.54,0.520173809
59.55,0.520173806
59.56,0.520173804
59.57,0.520173802
59.58,0.5201738
59.59,0.520173798
59.6,0.520173795
59.61,0.520173793
59.62,0.520173791
59.63,0.520173789
59.64,0.520173786
59.65,0.520173784
59.66,0.520173782
59.67,0.52017378
59.68,0.520173778
59.69,0.520173775
59.7,0.520173773
59.71,0.520173771
59.72,0.520173769
59.73,0.520173767
59.74,0.520173765
59.75,0.520173762
59.76,0.52017376
59.77,0.520173758
59.78,0.520173756
59.79,0.520173754
59.8,0.520173752
59.81,0.52017375
59.82,0.520173747
59.83,0.520173745
59.84,0.520173743
59.85,0.520173741
59.86,0.520173739
59.87,0.520173737
59.88,0.520173735
59.89,0.520173733
59.9,0.520173731
59.91,0.520173729
59.92,0.520173726
59.93,0.520173724
59.94,0.520173722
59.95,0.52017372
59.96,0.520173718
59.97,0.520173716
59.98,0.520173714
59.99,0.520173712
60,0.52017371
60.01,0.520173708
60.02,0.520173706
60.03,0.520173704
60.04,0.520173702
60.05,0.5201737
60.06,0.520173698
60.07,0.520173696
60.08,0.520173694
60.09,0.520173692
60.1,0.52017369
60.11,0.520173688
60.12,0.520173686
60.13,0.520173684
60.14,0.520173682
60.15,0.52017368
60.16,0.520173678
60.17,0.520173676
60.18,0.520173674
60.19,0.520173672
60.2,0.52017367
60.21,0.520173668
60.22,0.520173666
60.23,0.520173664
60.24,0.520173662
60.25,0.52017366
60.26,0.520173658
60.27,0.520173656
60.28,0.520173654
60.29,0.520173653
60.3,0.520173651
60.31,0.520173649
60.32,0.520173647
60.33,0.520173645
60.34,0.520173643
60.35,0.520173641
60.36,0.520173639
60.37,0.520173637
60.38,0.520173635
60.39,0.520173634
60.4,0.520173632
60.41,0.52017363
60.42,0.520173628
60.43,0.520173626
60.44,0.520173624
60.45,0.520173622
60.46,0.520173621
60.47,0.520173619
60.48,0.520173617
60.49,0.520173615
60.5,0.520173613
60.51,0.520173611
60.52,0.52017361
60.53,0.520173608
60.54,0.520173606
60.55,0.520173604
60.56,0.520173602
60.57,0.5201736
60.58,0.520173599
60.59,0.520173597
60.6,0.520173595
60.61,0.520173593
60.62,0.520173591
60.63,0.52017359
60.64,0.520173588
60.65,0.520173586
60.66,0.520173584
60.67,0.520173583
60.68,0.520173581
60.69,0.520173579
60.7,0.520173577
60.71,0.520173576
60.72,0.520173574
60.73,0.520173572
60.74,0.52017357
60.75,0.520173569
60.76,0.520173567
60.77,0.520173565
60.78,0.520173563
60.79,0.520173562
60.8,0.52017356
60.81,0.520173558
60.82,0.520173556
60.83,0.520173555
60.84,0.520173553
60.85,0.520173551
60.86,0.52017355
60.87,0.520173548
60.88,0.520173546
60.89,0.520173545
60.9,0.520173543
60.91,0.520173541
60.92,0.52017354
60.93,0.520173538
60.94,0.520173536
60.95,0.520173535
60.96,0.520173533
60.97,0.520173531
60.98,0.52017353
60.99,0.520173528
61,0.520173526
61.01,0.520173525
61.02,0.520173523
61.03,0.520173521
61.04,0.52017352
61.05,0.520173518
61.06,0.520173516
61.07,0.520173515
61.08,0.520173513
61.09,0.520173512
61.1,0.52017351
61.11,0.520173508
61.12,0.520173507
61.13,0.520173505
61.14,0.520173504
61.15,0.520173502
61.16,0.5201735
61.17,0.520173499
61.18,0.520173497
61.19,0.520173496
61.2,0.520173494
61.21,0.520173492
61.22,0.520173491
61.23,0.520173489
61.24,0.520173488
61.25,0.520173486
61.26,0.520173485
61.27,0.520173483
61.28,0.520173482
61.29,0.52017348
61.3,0.520173478
61.31,0.520173477
61.32,0.520173475
61.33,0.520173474
61.34,0.520173472
61.35,0.520173471
61.36,0.520173469
61.37,0.520173468
61.38,0.520173466
61.39,0.520173465
61.4,0.520173463
61.41,0.520173462
61.42,0.52017346
61.43,0.520173459
61.44,0.520173457
61.45,0.520173456
61.46,0.520173454
61.47,0.520173453
61.48,0.520173451
61.49,0.52017345
61.5,0.520173448
61.51,0.520173447
61.52,0.520173445
61.53,0.520173444
61.54,0.520173442
61.55,0.520173441
61.56,0.520173439
61.57,0.520173438
61.58,0.520173437
61.59,0.520173435
61.6,0.520173434
61.61,0.520173432
61.62,0.520173431
61.63,0.520173429
61.64,0.520173428
61.65,0.520173426
61.66,0.520173425
61.67,0.520173424
61.68,0.520173422
61.69,0.520173421
61.7,0.520173419
61.71,0.520173418
61.72,0.520173417
61.73,0.520173415
61.74,0.520173414
61.75,0.520173412
61.76,0.520173411
61.77,0.52017341
61.78,0.520173408
61.79,0.520173407
61.8,0.520173405
61.81,0.520173404
61.82,0.520173403
61.83,0.520173401
61.84,0.5201734
61.85,0.520173398
61.86,0.520173397
61.87,0.520173396
61.88,0.520173394
61.89,0.520173393
61.9,0.520173392
61.91,0.52017339
61.92,0.520173389
61.93,0.520173388
61.94,0.520173386
61.95,0.520173385
61.96,0.520173384
61.97,0.520173382
61.98,0.520173381
61.99,0.52017338
62,0.520173378
62.01,0.520173377
62.02,0.520173376
62.03,0.520173374
62.04,0.520173373
62.05,0.520173372
62.06,0.52017337
62.07,0.520173369
62.08,0.520173368
62.09,0.520173366
62.1,0.520173365
62.11,0.520173364
62.12,0.520173363
62.13,0.520173361
62.14,0.52017336
62.15,0.520173359
62.16,0.520173357
62.17,0.520173356
62.18,0.520173355
62.19,0.520173354
62.2,0.520173352
62.21,0.520173351
62.22,0.52017335
62.23,0.520173348
62.24,0.520173347
62.25,0.520173346
62.26,0.520173345
62.27,0.520173343
62.28,0.520173342
62.29,0.520173341
62.3,0.52017334
62.31,0.520173338
62.32,0.520173337
62.33,0.520173336
62.34,0.520173335
62.35,0.520173334
62.36,0.520173332
62.37,0.520173331
62.38,0.52017333
62.39,0.520173329
62.4,0.520173327
62.41,0.520173326
62.42,0.520173325
62.43,0.520173324
62.44,0.520173323
62.45,0.520173321
62.46,0.52017332
62.47,0.520173319
62.48,0.520173318
62.49,0.520173317
62.5,0.520173315
62.51,0.520173314
62.52,0.520173313
62.53,0.520173312
62.54,0.520173311
62.55,0.520173309
62.56,0.520173308
62.57,0.520173307
62.58,0.520173306
62.59,0.520173305
62.6,0.520173304
62.61,0.520173302
62.62,0.520173301
62.63,0.5201733
62.64,0.520173299
62.65,0.520173298
62.66,0.520173297
62.67,0.520173295
62.68,0.520173294
62.69,0.520173293
62.7,0.520173292
62.71,0.520173291
62.72,0.52017329
62.73,0.520173289
62.74,0.520173288
62.75,0.520173286
62.76,0.520173285
62.77,0.520173284
62.78,0.520173283
62.79,0.520173282
62.8,0.520173281
62.81,0.52017328
62.82,0.520173279
62.83,0.520173277
62.84,0.520173276
62.85,0.520173275
62.86,0.520173274
62.87,0.520173273
62.88,0.520173272
62.89,0.520173271
62.9,0.52017327
62.91,0.520173269
62.92,0.520173268
62.93,0.520173266
62.94,0.520173265
62.95,0.520173264
62.96,0.520173263
62.97,0.520173262
62.98,0.520173261
62.99,0.52017326
63,0.520173259
63.01,0.520173258
63.02,0.520173257
63.03,0.520173256
63.04,0.520173255
63.05,0.520173254
63.06,0.520173253
63.07,0.520173252
63.08,0.52017325
63.09,0.520173249
63.1,0.520173248
63.11,0.520173247
63.12,0.520173246
63.13,0.520173245
63.14,0.520173244
63.15,0.520173243
63.16,0.520173242
63.17,0.520173241
63.18,0.52017324
63.19,0.520173239
63.2,0.520173238
63.21,0.520173237
63.22,0.520173236
63.23,0.520173235
63.24,0.520173234
63.25,0.520173233
63.26,0.520173232
63.27,0.520173231
63.28,0.52017323
63.29,0.520173229
63.3,0.520173228
63.31,0.520173227
63.32,0.520173226
63.33,0.520173225
63.34,0.520173224
63.35,0.520173223
63.36,0.520173222
63.37,0.520173221
63.38,0.52017322
63.39,0.520173219
63.4,0.520173218
63.41,0.520173217
63.42,0.520173216
63.43,0.520173215
63.44,0.520173214
63.45,0.520173213
63.46,0.520173212
63.47,0.520173211
63.48,0.52017321
63.49,0.520173209
63.5,0.520173208
63.51,0.520173207
63.52,0.520173206
63.53,0.520173205
63.54,0.520173204
63.55,0.520173203
63.56,0.520173203
63.57,0.520173202
63.58,0.520173201
63.59,0.5201732
63.6,0.520173199
63.61,0.520173198
63.62,0.520173197
63.63,0.520173196
63.64,0.520173195
63.65,0.520173194
63.66,0.520173193
63.67,0.520173192
63.68,0.520173191
63.69,0.52017319
63.7,0.520173189
63.71,0.520173189
63.72,0.520173188
63.73,0.520173187
63.74,0.520173186
63.75,0.520173185
63.76,0.520173184
63.77,0.520173183
63.78,0.520173182
63.79,0.520173181
63.8,0.52017318
63.81,0.520173179
63.82,0.520173179
63.83,0.520173178
63.84,0.520173177
63.85,0.520173176
63.86,0.520173175
63.87,0.520173174
63.88,0.520173173
63.89,0.520173172
63.9,0.520173171
63.91,0.520173171
63.92,0.52017317
63.93,0.520173169
63.94,0.520173168
63.95,0.520173167
63.96,0.520173166
63.97,0.520173165
63.98,0.520173165
63.99,0.520173164
64,0.520173163
64.01,0.520173162
64.02,0.520173161
64.03,0.52017316
64.04,0.520173159
64.05,0.520173159
64.06,0.520173158
64.07,0.520173157
64.08,0.520173156
64.09,0.520173155
64.1,0.520173154
64.11,0.520173153
64.12,0.520173153
64.13,0.520173152
64.14,0.520173151
64.15,0.52017315
64.16,0.520173149
64.17,0.520173148
64.18,0.520173148
64.19,0.520173147
64.2,0.520173146
64.21,0.520173145
64.22,0.520173144
64.23,0.520173143
64.24,0.520173143
64.25,0.520173142
64.26,0.520173141
64.27,0.52017314
64.28,0.520173139
64.29,0.520173139
64.3,0.520173138
64.31,0.520173137
64.32,0.520173136
64.33,0.520173135
64.34,0.520173135
64.35,0.520173134
64.36,0.520173133
64.37,0.520173132
64.38,0.520173131
64.39,0.520173131
64.4,0.52017313
64.41,0.520173129
64.42,0.520173128
64.43,0.520173127
64.44,0.520173127
64.45,0.520173126
64.46,0.520173125
64.47,0.520173124
64.48,0.520173124
64.49,0.520173123
64.5,0.520173122
64.51,0.520173121
64.52,0.52017312
64.53,0.52017312
64.54,0.520173119
64.55,0.520173118
64.56,0.520173117
64.57,0.520173117
64.58,0.520173116
64.59,0.520173115
64.6,0.520173114
64.61,0.520173114
64.62,0.520173113
64.63,0.520173112
64.64,0.520173111
64.65,0.520173111
64.66,0.52017311
64.67,0.520173109
64.68,0.520173108
64.69,0.520173108
64.7,0.520173107
64.71,0.520173106
64.72,0.520173105
64.73,0.520173105
64.74,0.520173104
64.75,0.520173103
64.76,0.520173102
64.77,0.520173102
64.78,0.520173101
64.79,0.5201731
64.8,0.520173099
64.81,0.520173099
64.82,0.520173098
64.83,0.520173097
64.84,0.520173097
64.85,0.520173096
64.86,0.520173095
64.87,0.520173094
64.88,0.520173094
64.89,0.520173093
64.9,0.520173092
64.91,0.520173092
64.92,0.520173091
64.93,0.52017309
64.94,0.520173089
64.95,0.520173089
64.96,0.520173088
64.97,0.520173087
64.98,0.520173087
64.99,0.520173086
65,0.520173085
65.01,0.520173085
65.02,0.520173084
65.03,0.520173083
65.04,0.520173083
65.05,0.520173082
65.06,0.520173081
65.07,0.52017308
65.08,0.52017308
65.09,0.520173079
65.1,0.520173078
65.11,0.520173078
65.12,0.520173077
65.13,0.520173076
65.14,0.520173076
65.15,0.520173075
65.16,0.520173074
65.17,0.520173074
65.18,0.520173073
65.19,0.520173072
65.2,0.520173072
65.21,0.520173071
65.22,0.52017307
65.23,0.52017307
65.24,0.520173069
65.25,0.520173068
65.26,0.520173068
65.27,0.520173067
65.28,0.520173066
65.29,0.520173066
65.3,0.520173065
65.31,0.520173064
65.32,0.520173064
65.33,0.520173063
65.34,0.520173063
65.35,0.520173062
65.36,0.520173061
65.37,0.520173061
65.38,0.52017306
65.39,0.520173059
65.4,0.520173059
65.41,0.520173058
65.42,0.520173057
65.43,0.520173057
65.44,0.520173056
65.45,0.520173056
65.46,0.520173055
65.47,0.520173054
65.48,0.520173054
65.49,0.520173053
65.5,0.520173052
65.51,0.520173052
65.52,0.520173051
65.53,0.520173051
65.54,0.52017305
65.55,0.520173049
65.56,0.520173049
65.57,0.520173048
65.58,0.520173047
65.59,0.520173047
65.6,0.520173046
65.61,0.520173046
65.62,0.520173045
65.63,0.520173044
65.64,0.520173044
65.65,0.520173043
65.66,0.520173043
65.67,0.520173042
65.68,0.520173041
65.69,0.520173041
65.7,0.52017304
65.71,0.52017304
65.72,0.520173039
65.73,0.520173038
65.74,0.520173038
65.75,0.520173037
65.76,0.520173037
65.77,0.520173036
65.78,0.520173035
65.79,0.520173035
65.8,0.520173034
65.81,0.520173034
65.82,0.520173033
65.83,0.520173033
65.84,0.520173032
65.85,0.520173031
65.86,0.520173031
65.87,0.52017303
65.88,0.52017303
65.89,0.520173029
65.9,0.520173029
65.91,0.520173028
65.92,0.520173027
65.93,0.520173027
65.94,0.520173026
65.95,0.520173026
65.96,0.520173025
65.97,0.520173025
65.98,0.520173024
65.99,0.520173023
66,0.520173023
66.01,0.520173022
66.02,0.520173022
66.03,0.520173021
66.04,0.520173021
66.05,0.52017302
66.06,0.52017302
66.07,0.520173019
66.08,0.520173018
66.09,0.520173018
66.1,0.520173017
66.11,0.520173017
66.12,0.520173016
66.13,0.520173016
66.14,0.520173015
66.15,0.520173015
66.16,0.520173014
66.17,0.520173014
66.18,0.520173013
66.19,0.520173012
66.2,0.520173012
66.21,0.520173011
66.22,0.520173011
66.23,0.52017301
66.24,0.52017301
66.25,0.520173009
66.26,0.520173009
66.27,0.520173008
66.28,0.520173008
66.29,0.520173007
66.3,0.520173007
66.31,0.520173006
66.32,0.520173006
66.33,0.520173005
66.34,0.520173005
66.35,0.520173004
66.36,0.520173003
66.37,0.520173003
66.38,0.520173002
66.39,0.520173002
66.4,0.520173001
66.41,0.520173001
66.42,0.520173
66.43,0.520173
66.44,0.520172999
66.45,0.520172999
66.46,0.520172998
66.47,0.520172998
66.48,0.520172997
66.49,0.520172997
66.5,0.520172996
66.51,0.520172996
66.52,0.520172995
66.53,0.520172995
66.54,0.520172994
66.55,0.520172994
66.56,0.520172993
66.57,0.520172993
66.58,0.520172992
66.59,0.520172992
66.6,0.520172991
66.61,0.520172991
66.62,0.52017299
66.63,0.52017299
66.64,0.520172989
66.65,0.520172989
66.66,0.520172988
66.67,0.520172988
66.68,0.520172987
66.69,0.520172987
66.7,0.520172987
66.71,0.520172986
66.72,0.520172986
66.73,0.520172985
66.74,0.520172985
66.75,0.520172984
66.76,0.520172984
66.77,0.520172983
66.78,0.520172983
66.79,0.520172982
66.8,0.520172982
66.81,0.520172981
66.82,0.520172981
66.83,0.52017298
66.84,0.52017298
66.85,0.520172979
66.86,0.520172979
66.87,0.520172978
66.88,0.520172978
66.89,0.520172978
66.9,0.520172977
66.91,0.520172977
66.92,0.520172976
66.93,0.520172976
66.94,0.520172975
66.95,0.520172975
66.96,0.520172974
66.97,0.520172974
66.98,0.520172973
66.99,0.520172973
67,0.520172973
67.01,0.520172972
67.02,0.520172972
67.03,0.520172971
67.04,0.520172971
67.05,0.52017297
67.06,0.52017297
67.07,0.520172969
67.08,0.520172969
67.09,0.520172969
67.1,0.520172968
67.11,0.520172968
67.12,0.520172967
67.13,0.520172967
67.14,0.520172966
67.15,0.520172966
67.16,0.520172965
67.17,0.520172965
67.18,0.520172965
67.19,0.520172964
67.2,0.520172964
67.21,0.520172963
67.22,0.520172963
67.23,0.520172962
67.24,0.520172962
67.25,0.520172962
67.26,0.520172961
67.27,0.520172961
67.28,0.52017296
67.29,0.52017296
67.3,0.520172959
67.31,0.520172959
67.32,0.520172959
67.33,0.520172958
67.34,0.520172958
67.35,0.520172957
67.36,0.520172957
67.37,0.520172956
67.38,0.520172956
67.39,0.520172956
67.4,0.520172955
67.41,0.520172955
67.42,0.520172954
67.43,0.520172954
67.44,0.520172954
67.45,0.520172953
67.46,0.520172953
67.47,0.520172952
67.48,0.520172952
67.49,0.520172952
67.5,0.520172951
67.51,0.520172951
67.52,0.52017295
67.53,0.52017295
67.54,0.52017295
67.55,0.520172949
67.56,0.520172949
67.57,0.520172948
67.58,0.520172948
67.59,0.520172948
67.6,0.520172947
67.61,0.520172947
67.62,0.520172946
67.63,0.520172946
67.64,0.520172946
67.65,0.520172945
67.66,0.520172945
67.67,0.520172944
67.68,0.520172944
67.69,0.520172944
67.7,0.520172943
67.71,0.520172943
67.72,0.520172942
67.73,0.520172942
67.74,0.520172942
67.75,0.520172941
67.76,0.520172941
67.77,0.520172941
67.78,0.52017294
67.79,0.52017294
67.8,0.520172939
67.81,0.520172939
67.82,0.520172939
67.83,0.520172938
67.84,0.520172938
67.85,0.520172938
67.86,0.520172937
67.87,0.520172937
67.88,0.520172936
67.89,0.520172936
67.9,0.520172936
67.91,0.520172935
67.92,0.520172935
67.93,0.520172935
67.94,0.520172934
67.95,0.520172934
67.96,0.520172933
67.97,0.520172933
67.98,0.520172933
67.99,0.520172932
68,0.520172932
68.01,0.520172932
68.02,0.520172931
68.03,0.520172931
68.04,0.520172931
68.05,0.52017293
68.06,0.52017293
68.07,0.520172929
68.08,0.520172929
68.09,0.520172929
68.1,0.520172928
68.11,0.520172928
68.12,0.520172928
68.13,0.520172927
68.14,0.520172927
68.15,0.520172927
68.16,0.520172926
68.17,0.520172926
68.18,0.520172926
68.19,0.520172925
68.2,0.520172925
68.21,0.520172925
68.22,0.520172924
68.23,0.520172924
68.24,0.520172923
68.25,0.520172923
68.26,0.520172923
68.27,0.520172922
68.28,0.520172922
68.29,0.520172922
68.3,0.520172921
68.31,0.520172921
68.32,0.520172921
68.33,0.52017292
68.34,0.52017292
68.35,0.52017292
68.36,0.520172919
68.37,0.520172919
68.38,0.520172919
68.39,0.520172918
68.4,0.520172918
68.41,0.520172918
68.42,0.520172917
68.43,0.520172917
68.44,0.520172917
68.45,0.520172916
68.46,0.520172916
68.47,0.520172916
68.48,0.520172915
68.49,0.520172915
68.5,0.520172915
68.51,0.520172914
68.52,0.520172914
68.53,0.520172914
68.54,0.520172913
68.55,0.520172913
68.56,0.520172913
68.57,0.520172912
68.58,0.520172912
68.59,0.520172912
68.6,0.520172912
68.61,0.520172911
68.62,0.520172911
68.63,0.520172911
68.64,0.52017291
68.65,0.52017291
68.66,0.52017291
68.67,0.520172909
68.68,0.520172909
68.69,0.520172909
68.7,0.520172908
68.71,0.520172908
68.72,0.520172908
68.73,0.520172907
68.74,0.520172907
68.75,0.520172907
68.76,0.520172906
68.77,0.520172906
68.78,0.520172906
68.79,0.520172906
68.8,0.520172905
68.81,0.520172905
68.82,0.520172905
68.83,0.520172904
68.84,0.520172904
68.85,0.520172904
68.86,0.520172903
68.87,0.520172903
68.88,0.520172903
68.89,0.520172903
68.9,0.520172902
68.91,0.520172902
68.92,0.520172902
68.93,0.520172901
68.94,0.520172901
68.95,0.520172901
68.96,0.5201729
68.97,0.5201729
68.98,0.5201729
68.99,0.5201729
69,0.520172899
69.01,0.520172899
69.02,0.520172899
69.03,0.520172898
69.04,0.520172898
69.05,0.520172898
69.06,0.520172898
69.07,0.520172897
69.08,0.520172897
69.09,0.520172897
69.1,0.520172896
69.11,0.520172896
69.12,0.520172896
69.13,0.520172896
69.14,0.520172895
69.15,0.520172895
69.16,0.520172895
69.17,0.520172894
69.18,0.520172894
69.19,0.520172894
69.2,0.520172894
69.21,0.520172893
69.22,0.520172893
69.23,0.520172893
69.24,0.520172892
69.25,0.520172892
69.26,0.520172892
69.27,0.520172892
69.28,0.520172891
69.29,0.520172891
69.3,0.520172891
69.31,0.520172891
69.32,0.52017289
69.33,0.52017289
69.34,0.52017289
69.35,0.520172889
69.36,0.520172889
69.37,0.520172889
69.38,0.520172889
69.39,0.520172888
69.4,0.520172888
69.41,0.520172888
69.42,0.520172888
69.43,0.520172887
69.44,0.520172887
69.45,0.520172887
69.46,0.520172886
69.47,0.520172886
69.48,0.520172886
69.49,0.520172886
69.5,0.520172885
69.51,0.520172885
69.52,0.520172885
69.53,0.520172885
69.54,0.520172884
69.55,0.520172884
69.56,0.520172884
69.57,0.520172884
69.58,0.520172883
69.59,0.520172883
69.6,0.520172883
69.61,0.520172883
69.62,0.520172882
69.63,0.520172882
69.64,0.520172882
69.65,0.520172882
69.66,0.520172881
69.67,0.520172881
69.68,0.520172881
69.69,0.520172881
69.7,0.52017288
69.71,0.52017288
69.72,0.52017288
69.73,0.52017288
69.74,0.520172879
69.75,0.520172879
69.76,0.520172879
69.77,0.520172879
69.78,0.520172878
69.79,0.520172878
69.8,0.520172878
69.81,0.520172878
69.82,0.520172877
69.83,0.520172877
69.84,0.520172877
69.85,0.520172877
69.86,0.520172876
69.87,0.520172876
69.88,0.520172876
69.89,0.520172876
69.9,0.520172875
69.91,0.520172875
69.92,0.520172875
69.93,0.520172875
69.94,0.520172874
69.95,0.520172874
69.96,0.520172874
69.97,0.520172874
69.98,0.520172873
69.99,0.520172873
70,0.520172873
70.01,0.520172873
70.02,0.520172872
70.03,0.520172872
70.04,0.520172872
70.05,0.520172872
70.06,0.520172872
